user_id,signup_date,city,acquisition_channel
1490,2024-01-03,Pune,meta_ads
1491,2024-06-21,Delhi,google_ads
1492,2024-05-21,Delhi,referral
1493,2024-04-29,Delhi,referral
1494,2024-06-06,Bangalore,meta_ads
1495,2024-03-08,Chennai,referral
1496,2024-05-25,Delhi,meta_ads
1497,2024-02-06,Chennai,meta_ads
1498,2024-06-01,Bangalore,google_ads
1499,2024-06-24,Chennai,meta_ads
1500,2024-03-13,Mumbai,referral
1501,2024-05-22,Chennai,referral
1502,2024-02-18,Delhi,organic
1503,2024-04-30,Bangalore,referral
1504,2024-03-28,Delhi,organic
1505,2024-05-19,Mumbai,meta_ads
1506,2024-02-06,Delhi,referral
1507,2024-03-01,Delhi,google_ads
1508,2024-06-19,Delhi,google_ads
1509,2024-05-03,Pune,google_ads
1510,2024-02-08,Mumbai,meta_ads
1511,2024-03-03,Delhi,meta_ads
1512,2024-02-15,Delhi,organic
1513,2024-03-28,Delhi,google_ads
1514,2024-01-11,Bangalore,organic
1515,2024-03-02,Pune,organic
1516,2024-03-17,Bangalore,referral
1517,2024-06-01,Pune,referral
1518,2024-02-21,Delhi,google_ads
1519,2024-01-04,Mumbai,meta_ads
1520,2024-02-28,Chennai,referral
1521,2024-03-12,Chennai,meta_ads
1522,2024-05-27,Delhi,organic
1523,2024-04-02,Bangalore,organic
1524,2024-03-03,Mumbai,organic
1525,2024-02-23,Pune,organic
1526,2024-04-26,Delhi,google_ads
1527,2024-04-19,Mumbai,organic
1528,2024-03-14,Mumbai,referral
1529,2024-04-16,Pune,organic
1530,2024-02-26,Mumbai,meta_ads
1531,2024-06-17,Bangalore,referral
1532,2024-01-03,Bangalore,meta_ads
1533,2024-04-29,Bangalore,meta_ads
1534,2024-01-06,Mumbai,google_ads
1535,2024-01-05,Bangalore,google_ads
1536,2024-01-05,Pune,meta_ads
1537,2024-02-23,Mumbai,meta_ads
1538,2024-02-16,Chennai,organic
1539,2024-06-25,Mumbai,referral
1540,2024-01-09,Pune,organic
1541,2024-04-08,Chennai,google_ads
1542,2024-01-20,Mumbai,google_ads
1543,2024-05-01,Bangalore,organic
1544,2024-03-01,Delhi,referral
1545,2024-05-02,Delhi,meta_ads
1546,2024-06-11,Bangalore,organic
1547,2024-06-26,Delhi,google_ads
1548,2024-03-22,Delhi,referral
1549,2024-03-02,Bangalore,google_ads
1550,2024-05-24,Bangalore,referral
1551,2024-01-03,Mumbai,referral
1552,2024-06-08,Mumbai,referral
1553,2024-01-13,Bangalore,organic
1554,2024-04-29,Pune,organic
1555,2024-05-04,Delhi,organic
1556,2024-03-29,Mumbai,referral
1557,2024-03-13,Delhi,referral
1558,2024-03-08,Chennai,google_ads
1559,2024-05-21,Bangalore,meta_ads
1560,2024-04-10,Pune,organic
1561,2024-04-07,Chennai,referral
1562,2024-01-11,Chennai,google_ads
1563,2024-04-14,Chennai,google_ads
1564,2024-03-07,Bangalore,google_ads
1565,2024-05-02,Mumbai,organic
1566,2024-01-29,Bangalore,organic
1567,2024-05-16,Mumbai,meta_ads
1568,2024-06-01,Chennai,google_ads
1569,2024-03-16,Chennai,organic
1570,2024-06-18,Pune,google_ads
1571,2024-01-09,Mumbai,referral
1572,2024-02-09,Chennai,google_ads
1573,2024-01-25,Delhi,meta_ads
1574,2024-01-05,Pune,organic
1575,2024-05-18,Bangalore,referral
1576,2024-05-03,Pune,organic
1577,2024-02-07,Delhi,referral
1578,2024-03-12,Mumbai,google_ads
1579,2024-05-12,Bangalore,google_ads
1580,2024-06-24,Bangalore,meta_ads
1581,2024-03-30,Mumbai,meta_ads
1582,2024-05-25,Pune,referral
1583,2024-02-06,Chennai,meta_ads
1584,2024-02-29,Pune,meta_ads
1585,2024-06-24,Delhi,meta_ads
1586,2024-01-28,Chennai,meta_ads
1587,2024-03-21,Pune,google_ads
1588,2024-04-23,Mumbai,meta_ads
1589,2024-02-09,Delhi,google_ads
1590,2024-02-14,Delhi,google_ads
1591,2024-03-02,Delhi,organic
1592,2024-04-02,Chennai,google_ads
1593,2024-04-24,Bangalore,google_ads
1594,2024-03-07,Chennai,meta_ads
1595,2024-02-25,Pune,google_ads
1596,2024-02-09,Bangalore,referral
1597,2024-04-07,Pune,meta_ads
1598,2024-02-09,Bangalore,meta_ads
1599,2024-03-31,Chennai,meta_ads
1600,2024-02-02,Delhi,organic
1601,2024-01-06,Mumbai,meta_ads
1602,2024-05-26,Delhi,google_ads
1603,2024-03-20,Chennai,referral
1604,2024-06-16,Bangalore,meta_ads
1605,2024-04-01,Delhi,meta_ads
1606,2024-04-06,Chennai,referral
1607,2024-02-28,Pune,meta_ads
1608,2024-02-28,Mumbai,organic
1609,2024-02-17,Delhi,google_ads
1610,2024-06-17,Bangalore,referral
1611,2024-01-13,Pune,referral
1612,2024-04-16,Chennai,organic
1613,2024-02-14,Mumbai,google_ads
1614,2024-03-29,Bangalore,organic
1615,2024-06-18,Chennai,google_ads
1616,2024-04-09,Chennai,organic
1617,2024-06-03,Delhi,meta_ads
1618,2024-06-14,Delhi,organic
1619,2024-01-07,Bangalore,referral
1620,2024-05-12,Chennai,referral
1621,2024-02-14,Delhi,referral
1622,2024-02-27,Mumbai,organic
1623,2024-01-31,Mumbai,referral
1624,2024-01-23,Chennai,referral
1625,2024-06-18,Delhi,meta_ads
1626,2024-05-17,Bangalore,meta_ads
1627,2024-06-08,Bangalore,google_ads
1628,2024-04-16,Bangalore,google_ads
1629,2024-06-06,Mumbai,google_ads
1630,2024-02-08,Delhi,organic
1631,2024-06-07,Delhi,google_ads
1632,2024-03-22,Mumbai,organic
1633,2024-04-09,Bangalore,organic
1634,2024-01-02,Bangalore,google_ads
1635,2024-03-17,Chennai,google_ads
1636,2024-01-12,Pune,organic
1637,2024-02-08,Delhi,meta_ads
1638,2024-01-13,Delhi,referral
1639,2024-02-15,Delhi,referral
1640,2024-06-03,Pune,referral
1641,2024-04-22,Chennai,meta_ads
1642,2024-01-17,Pune,organic
1643,2024-04-13,Bangalore,google_ads
1644,2024-04-07,Bangalore,organic
1645,2024-03-28,Delhi,organic
1646,2024-04-18,Mumbai,google_ads
1647,2024-06-11,Delhi,meta_ads
1648,2024-03-10,Mumbai,referral
1649,2024-06-06,Pune,referral
1650,2024-03-14,Bangalore,organic
1651,2024-03-03,Mumbai,meta_ads
1652,2024-06-04,Pune,referral
1653,2024-02-29,Bangalore,meta_ads
1654,2024-03-19,Mumbai,google_ads
1655,2024-02-06,Delhi,organic
1656,2024-01-22,Delhi,organic
1657,2024-05-27,Delhi,meta_ads
1658,2024-04-05,Pune,referral
1659,2024-03-08,Delhi,meta_ads
1660,2024-01-17,Chennai,google_ads
1661,2024-01-12,Bangalore,referral
1662,2024-05-29,Pune,referral
1663,2024-05-24,Delhi,meta_ads
1664,2024-05-17,Bangalore,google_ads
1665,2024-04-27,Mumbai,referral
1666,2024-01-22,Delhi,organic
1667,2024-04-29,Bangalore,google_ads
1668,2024-02-19,Chennai,referral
1669,2024-01-14,Mumbai,meta_ads
1670,2024-06-23,Chennai,referral
1671,2024-01-29,Bangalore,organic
1672,2024-06-12,Chennai,google_ads
1673,2024-06-28,Bangalore,referral
1674,2024-05-04,Bangalore,organic
1675,2024-01-07,Chennai,referral
1676,2024-01-29,Bangalore,referral
1677,2024-05-18,Delhi,google_ads
1678,2024-02-02,Bangalore,meta_ads
1679,2024-05-13,Pune,meta_ads
1680,2024-04-20,Bangalore,organic
1681,2024-03-19,Pune,organic
1682,2024-06-08,Bangalore,organic
1683,2024-06-27,Bangalore,google_ads
1684,2024-02-27,Chennai,meta_ads
1685,2024-01-26,Delhi,organic
1686,2024-06-22,Delhi,organic
1687,2024-01-29,Mumbai,referral
1688,2024-01-04,Chennai,referral
1689,2024-04-08,Chennai,organic
1690,2024-05-20,Delhi,referral
1691,2024-02-08,Chennai,referral
1692,2024-01-15,Delhi,referral
1693,2024-04-28,Chennai,google_ads
1694,2024-01-29,Bangalore,organic
1695,2024-06-05,Delhi,organic
1696,2024-03-15,Delhi,referral
1697,2024-04-25,Pune,google_ads
1698,2024-02-01,Chennai,referral
1699,2024-05-09,Chennai,google_ads
1700,2024-06-23,Delhi,organic
1701,2024-03-24,Bangalore,referral
1702,2024-01-22,Bangalore,organic
1703,2024-01-27,Bangalore,google_ads
1704,2024-03-21,Chennai,meta_ads
1705,2024-05-05,Pune,google_ads
1706,2024-04-01,Delhi,meta_ads
1707,2024-01-21,Mumbai,organic
1708,2024-02-16,Pune,organic
1709,2024-04-10,Mumbai,referral
1710,2024-03-24,Pune,meta_ads
1711,2024-01-06,Bangalore,google_ads
1712,2024-05-26,Chennai,organic
1713,2024-05-10,Mumbai,meta_ads
1714,2024-01-01,Pune,google_ads
1715,2024-02-27,Chennai,meta_ads
1716,2024-05-03,Mumbai,google_ads
1717,2024-06-14,Delhi,google_ads
1718,2024-01-15,Pune,google_ads
1719,2024-06-10,Delhi,google_ads
1720,2024-06-11,Bangalore,meta_ads
1721,2024-03-04,Delhi,meta_ads
1722,2024-01-25,Delhi,referral
1723,2024-01-24,Pune,meta_ads
1724,2024-01-12,Bangalore,meta_ads
1725,2024-01-18,Delhi,referral
1726,2024-01-15,Chennai,meta_ads
1727,2024-01-27,Mumbai,google_ads
1728,2024-03-12,Delhi,organic
1729,2024-02-29,Bangalore,organic
1730,2024-06-22,Delhi,referral
1731,2024-05-24,Mumbai,meta_ads
1732,2024-04-02,Bangalore,meta_ads
1733,2024-02-22,Pune,referral
1734,2024-01-08,Bangalore,organic
1735,2024-03-19,Pune,google_ads
1736,2024-01-27,Bangalore,meta_ads
1737,2024-06-22,Mumbai,referral
1738,2024-02-19,Mumbai,google_ads
1739,2024-05-10,Bangalore,referral
1740,2024-04-02,Delhi,referral
1741,2024-06-20,Mumbai,referral
1742,2024-01-24,Pune,organic
1743,2024-02-29,Pune,organic
1744,2024-05-01,Chennai,referral
1745,2024-05-10,Pune,meta_ads
1746,2024-05-27,Chennai,google_ads
1747,2024-02-15,Bangalore,meta_ads
1748,2024-01-15,Bangalore,organic
1749,2024-06-01,Bangalore,google_ads
1750,2024-01-17,Delhi,referral
1751,2024-05-05,Delhi,meta_ads
1752,2024-03-24,Chennai,meta_ads
1753,2024-01-09,Pune,referral
1754,2024-06-14,Pune,meta_ads
1755,2024-06-24,Bangalore,organic
1756,2024-03-03,Mumbai,referral
1757,2024-04-26,Delhi,meta_ads
1758,2024-05-09,Delhi,referral
1759,2024-03-28,Bangalore,google_ads
1760,2024-03-12,Delhi,referral
1761,2024-05-18,Bangalore,meta_ads
1762,2024-03-04,Chennai,organic
1763,2024-03-12,Pune,referral
1764,2024-01-21,Mumbai,referral
1765,2024-01-18,Pune,meta_ads
1766,2024-03-04,Pune,organic
1767,2024-03-22,Chennai,organic
1768,2024-04-19,Delhi,google_ads
1769,2024-04-04,Mumbai,google_ads
1770,2024-06-14,Delhi,meta_ads
1771,2024-02-01,Pune,organic
1772,2024-01-11,Bangalore,organic
1773,2024-02-14,Pune,google_ads
1774,2024-02-02,Delhi,google_ads
1775,2024-04-11,Pune,meta_ads
1776,2024-06-17,Bangalore,organic
1777,2024-05-15,Chennai,referral
1778,2024-01-11,Delhi,google_ads
1779,2024-06-27,Pune,meta_ads
1780,2024-03-28,Delhi,organic
1781,2024-02-10,Chennai,organic
1782,2024-05-24,Pune,google_ads
1783,2024-03-16,Pune,meta_ads
1784,2024-04-30,Delhi,referral
1785,2024-02-15,Delhi,google_ads
1786,2024-06-08,Bangalore,meta_ads
1787,2024-03-20,Chennai,organic
1788,2024-02-23,Bangalore,referral
1789,2024-03-26,Pune,meta_ads
1790,2024-04-01,Delhi,referral
1791,2024-05-27,Pune,meta_ads
1792,2024-06-09,Pune,meta_ads
1793,2024-06-16,Mumbai,meta_ads
1794,2024-06-08,Mumbai,meta_ads
1795,2024-04-06,Pune,referral
1796,2024-01-02,Delhi,google_ads
1797,2024-02-02,Pune,referral
1798,2024-06-06,Mumbai,meta_ads
1799,2024-06-09,Delhi,referral
1800,2024-03-17,Pune,referral
1801,2024-04-25,Chennai,referral
1802,2024-06-02,Chennai,meta_ads
1803,2024-05-29,Pune,referral
1804,2024-04-12,Delhi,organic
1805,2024-06-14,Pune,meta_ads
1806,2024-04-12,Pune,referral
1807,2024-03-30,Mumbai,organic
1808,2024-06-22,Chennai,referral
1809,2024-05-01,Mumbai,google_ads
1810,2024-05-22,Mumbai,referral
1811,2024-04-15,Pune,referral
1812,2024-04-28,Mumbai,google_ads
1813,2024-06-20,Chennai,meta_ads
1814,2024-02-18,Mumbai,google_ads
1815,2024-04-13,Chennai,meta_ads
1816,2024-03-01,Mumbai,google_ads
1817,2024-05-02,Chennai,referral
1818,2024-05-13,Mumbai,referral
1819,2024-01-09,Mumbai,meta_ads
1820,2024-01-06,Delhi,meta_ads
1821,2024-03-13,Chennai,organic
1822,2024-04-12,Chennai,organic
1823,2024-06-08,Chennai,referral
1824,2024-02-10,Bangalore,referral
1825,2024-04-23,Mumbai,organic
1826,2024-01-08,Chennai,organic
1827,2024-03-12,Bangalore,meta_ads
1828,2024-06-26,Delhi,google_ads
1829,2024-04-01,Chennai,meta_ads
1830,2024-03-02,Chennai,organic
1831,2024-03-24,Bangalore,referral
1832,2024-03-02,Mumbai,organic
1833,2024-04-20,Delhi,referral
1834,2024-05-06,Chennai,referral
1835,2024-01-07,Mumbai,referral
1836,2024-03-24,Delhi,referral
1837,2024-05-11,Pune,google_ads
1838,2024-05-13,Pune,organic
1839,2024-02-27,Delhi,meta_ads
1840,2024-01-22,Bangalore,referral
1841,2024-06-02,Delhi,referral
1842,2024-05-06,Delhi,meta_ads
1843,2024-01-03,Bangalore,meta_ads
1844,2024-05-06,Bangalore,referral
1845,2024-02-10,Mumbai,meta_ads
1846,2024-04-15,Mumbai,meta_ads
1847,2024-01-14,Bangalore,google_ads
1848,2024-01-12,Pune,meta_ads
1849,2024-03-27,Pune,organic
1850,2024-01-12,Delhi,organic
1851,2024-05-20,Chennai,organic
1852,2024-01-25,Delhi,referral
1853,2024-02-14,Delhi,organic
1854,2024-05-01,Chennai,google_ads
1855,2024-05-26,Bangalore,organic
1856,2024-02-24,Pune,referral
1857,2024-04-09,Delhi,google_ads
1858,2024-06-21,Chennai,organic
1859,2024-05-15,Mumbai,google_ads
1860,2024-04-28,Delhi,google_ads
1861,2024-02-22,Pune,referral
1862,2024-02-01,Bangalore,referral
1863,2024-02-20,Delhi,google_ads
1864,2024-02-13,Delhi,organic
1865,2024-03-22,Chennai,referral
1866,2024-05-25,Mumbai,google_ads
1867,2024-05-29,Mumbai,meta_ads
1868,2024-02-06,Bangalore,meta_ads
1869,2024-04-05,Pune,referral
1870,2024-02-25,Bangalore,organic
1871,2024-04-14,Delhi,meta_ads
1872,2024-02-28,Delhi,meta_ads
1873,2024-05-10,Mumbai,meta_ads
1874,2024-06-04,Pune,organic
1875,2024-02-04,Chennai,organic
1876,2024-04-02,Pune,referral
1877,2024-04-06,Delhi,referral
1878,2024-05-14,Chennai,meta_ads
1879,2024-03-16,Pune,organic
1880,2024-02-18,Pune,google_ads
1881,2024-04-03,Chennai,meta_ads
1882,2024-06-07,Delhi,referral
1883,2024-01-24,Pune,organic
1884,2024-05-27,Chennai,referral
1885,2024-02-06,Delhi,referral
1886,2024-01-04,Chennai,organic
1887,2024-04-17,Chennai,meta_ads
1888,2024-05-05,Pune,organic
1889,2024-01-20,Delhi,meta_ads
1890,2024-05-31,Pune,referral
1891,2024-02-19,Bangalore,organic
1892,2024-06-25,Bangalore,google_ads
1893,2024-06-27,Delhi,meta_ads
1894,2024-04-05,Chennai,google_ads
1895,2024-04-14,Pune,meta_ads
1896,2024-06-12,Pune,organic
1897,2024-04-26,Delhi,google_ads
1898,2024-04-07,Delhi,organic
1899,2024-03-06,Bangalore,meta_ads
1900,2024-03-19,Mumbai,meta_ads
1901,2024-06-10,Delhi,meta_ads
1902,2024-06-12,Mumbai,meta_ads
1903,2024-01-06,Delhi,referral
1904,2024-02-08,Chennai,meta_ads
1905,2024-06-18,Chennai,google_ads
1906,2024-04-24,Bangalore,meta_ads
1907,2024-05-04,Bangalore,organic
1908,2024-01-12,Mumbai,referral
1909,2024-05-10,Delhi,google_ads
1910,2024-01-18,Pune,referral
1911,2024-02-09,Bangalore,referral
1912,2024-01-21,Pune,referral
1913,2024-05-22,Pune,organic
1914,2024-04-08,Delhi,referral
1915,2024-01-26,Mumbai,referral
1916,2024-01-08,Delhi,meta_ads
1917,2024-04-09,Bangalore,organic
1918,2024-03-27,Pune,google_ads
1919,2024-02-11,Delhi,google_ads
1920,2024-06-20,Delhi,google_ads
1921,2024-01-14,Delhi,organic
1922,2024-03-18,Bangalore,google_ads
1923,2024-01-02,Mumbai,organic
1924,2024-04-28,Delhi,meta_ads
1925,2024-02-06,Bangalore,meta_ads
1926,2024-03-09,Pune,organic
1927,2024-06-14,Chennai,google_ads
1928,2024-02-10,Bangalore,organic
1929,2024-03-02,Chennai,organic
1930,2024-02-29,Delhi,referral
1931,2024-05-04,Delhi,organic
1932,2024-04-20,Bangalore,referral
1933,2024-01-14,Chennai,meta_ads
1934,2024-03-24,Delhi,referral
1935,2024-05-09,Pune,organic
1936,2024-03-10,Mumbai,meta_ads
1937,2024-05-24,Mumbai,referral
1938,2024-05-02,Delhi,organic
1939,2024-03-29,Chennai,meta_ads
1940,2024-01-28,Delhi,referral
1941,2024-03-06,Chennai,organic
1942,2024-06-11,Pune,organic
1943,2024-01-05,Chennai,google_ads
1944,2024-06-16,Delhi,google_ads
1945,2024-06-12,Pune,referral
1946,2024-02-14,Bangalore,referral
1947,2024-05-30,Mumbai,referral
1948,2024-02-16,Delhi,organic
1949,2024-01-31,Delhi,referral
1950,2024-05-18,Delhi,organic
1951,2024-01-10,Pune,referral
1952,2024-04-27,Bangalore,organic
1953,2024-01-14,Chennai,organic
1954,2024-03-20,Bangalore,google_ads
1955,2024-04-02,Pune,meta_ads
1956,2024-01-10,Delhi,organic
1957,2024-03-16,Mumbai,referral
1958,2024-04-03,Delhi,google_ads
1959,2024-04-14,Chennai,referral
1960,2024-01-01,Mumbai,referral
1961,2024-05-12,Delhi,organic
1962,2024-01-20,Mumbai,organic
1963,2024-01-08,Bangalore,meta_ads
1964,2024-06-19,Pune,organic
1965,2024-01-01,Delhi,organic
1966,2024-02-26,Chennai,meta_ads
1967,2024-03-04,Bangalore,referral
1968,2024-04-27,Delhi,meta_ads
1969,2024-01-28,Bangalore,meta_ads
1970,2024-04-30,Chennai,meta_ads
1971,2024-04-16,Delhi,google_ads
1972,2024-06-13,Chennai,referral
1973,2024-06-23,Mumbai,google_ads
1974,2024-06-13,Chennai,google_ads
1975,2024-02-18,Mumbai,organic
1976,2024-04-29,Delhi,meta_ads
1977,2024-02-13,Mumbai,meta_ads
1978,2024-02-25,Delhi,google_ads
1979,2024-06-04,Delhi,organic
1980,2024-04-20,Pune,organic
1981,2024-05-13,Delhi,organic
1982,2024-04-17,Mumbai,referral
1983,2024-05-27,Pune,google_ads
1984,2024-04-23,Pune,referral
1985,2024-03-18,Delhi,organic
1986,2024-05-09,Chennai,organic
1987,2024-02-06,Chennai,organic
1988,2024-01-20,Pune,meta_ads
1989,2024-01-26,Delhi,google_ads
1990,2024-01-29,Chennai,meta_ads
1991,2024-01-01,Delhi,referral
1992,2024-04-28,Delhi,meta_ads
1993,2024-02-04,Pune,google_ads
1994,2024-02-28,Pune,meta_ads
1995,2024-03-09,Bangalore,organic
1996,2024-06-09,Chennai,referral
1997,2024-06-27,Chennai,referral
1998,2024-01-12,Chennai,organic
1999,2024-01-20,Mumbai,organic
2000,2024-02-12,Delhi,organic
2001,2024-05-05,Pune,google_ads
2002,2024-02-19,Chennai,meta_ads
2003,2024-01-29,Bangalore,referral
2004,2024-02-08,Chennai,meta_ads
2005,2024-06-19,Delhi,organic
2006,2024-06-26,Delhi,organic
2007,2024-05-30,Pune,meta_ads
2008,2024-06-20,Mumbai,referral
2009,2024-02-07,Pune,google_ads
2010,2024-03-24,Chennai,meta_ads
2011,2024-05-30,Bangalore,organic
2012,2024-05-07,Pune,organic
2013,2024-05-05,Mumbai,google_ads
2014,2024-02-14,Pune,meta_ads
2015,2024-02-21,Delhi,google_ads
2016,2024-03-20,Chennai,google_ads
2017,2024-06-26,Chennai,referral
2018,2024-05-03,Chennai,referral
2019,2024-04-28,Chennai,organic
2020,2024-01-08,Chennai,meta_ads
2021,2024-03-25,Chennai,referral
2022,2024-05-08,Bangalore,organic
2023,2024-01-08,Mumbai,meta_ads
2024,2024-06-05,Chennai,organic
2025,2024-04-05,Mumbai,referral
2026,2024-04-11,Chennai,organic
2027,2024-01-05,Pune,meta_ads
2028,2024-03-26,Chennai,meta_ads
2029,2024-06-23,Delhi,organic
2030,2024-02-03,Bangalore,meta_ads
2031,2024-02-24,Pune,organic
2032,2024-04-28,Pune,meta_ads
2033,2024-06-19,Delhi,organic
2034,2024-06-06,Chennai,organic
2035,2024-04-23,Bangalore,organic
2036,2024-05-24,Pune,google_ads
2037,2024-01-26,Bangalore,meta_ads
2038,2024-05-15,Pune,referral
2039,2024-02-16,Chennai,organic
2040,2024-04-22,Pune,google_ads
2041,2024-03-16,Pune,referral
2042,2024-03-12,Mumbai,organic
2043,2024-03-29,Chennai,referral
2044,2024-02-15,Delhi,google_ads
2045,2024-02-02,Delhi,referral
2046,2024-01-01,Chennai,organic
2047,2024-05-26,Delhi,referral
2048,2024-01-31,Chennai,referral
2049,2024-05-21,Delhi,organic
2050,2024-02-22,Mumbai,google_ads
2051,2024-02-17,Delhi,google_ads
2052,2024-03-09,Pune,referral
2053,2024-04-14,Chennai,meta_ads
2054,2024-03-30,Bangalore,referral
2055,2024-03-03,Bangalore,meta_ads
2056,2024-03-13,Chennai,referral
2057,2024-06-09,Mumbai,google_ads
2058,2024-06-17,Delhi,referral
2059,2024-03-29,Mumbai,referral
2060,2024-06-24,Bangalore,meta_ads
2061,2024-01-13,Chennai,google_ads
2062,2024-03-13,Chennai,meta_ads
2063,2024-03-17,Mumbai,referral
2064,2024-06-07,Mumbai,organic
2065,2024-03-08,Delhi,referral
2066,2024-04-07,Pune,referral
2067,2024-05-04,Pune,meta_ads
2068,2024-04-11,Delhi,organic
2069,2024-05-11,Pune,organic
2070,2024-04-11,Bangalore,meta_ads
2071,2024-01-19,Pune,google_ads
2072,2024-03-22,Delhi,organic
2073,2024-05-20,Pune,organic
2074,2024-01-23,Chennai,meta_ads
2075,2024-03-23,Mumbai,google_ads
2076,2024-04-18,Bangalore,google_ads
2077,2024-03-15,Chennai,referral
2078,2024-05-08,Chennai,referral
2079,2024-03-28,Delhi,meta_ads
2080,2024-02-23,Mumbai,google_ads
2081,2024-03-29,Mumbai,meta_ads
2082,2024-05-22,Bangalore,referral
2083,2024-03-05,Delhi,meta_ads
2084,2024-03-16,Bangalore,meta_ads
2085,2024-05-22,Pune,organic
2086,2024-05-28,Chennai,organic
2087,2024-05-26,Bangalore,organic
2088,2024-02-29,Chennai,referral
2089,2024-04-02,Delhi,meta_ads
2090,2024-06-09,Pune,organic
2091,2024-02-18,Delhi,organic
2092,2024-02-04,Pune,organic
2093,2024-06-20,Pune,referral
2094,2024-04-11,Chennai,referral
2095,2024-01-11,Delhi,meta_ads
2096,2024-04-08,Delhi,meta_ads
2097,2024-04-19,Bangalore,meta_ads
2098,2024-03-14,Delhi,organic
2099,2024-06-22,Bangalore,google_ads
2100,2024-01-09,Mumbai,referral
2101,2024-01-03,Mumbai,organic
2102,2024-03-25,Mumbai,organic
2103,2024-01-26,Delhi,meta_ads
2104,2024-03-12,Delhi,meta_ads
2105,2024-02-17,Bangalore,organic
2106,2024-06-04,Pune,referral
2107,2024-04-26,Bangalore,referral
2108,2024-06-02,Mumbai,organic
2109,2024-06-01,Bangalore,google_ads
2110,2024-01-12,Pune,google_ads
2111,2024-05-12,Delhi,referral
2112,2024-02-17,Bangalore,meta_ads
2113,2024-02-06,Mumbai,google_ads
2114,2024-02-13,Mumbai,google_ads
2115,2024-01-15,Delhi,meta_ads
2116,2024-02-12,Bangalore,google_ads
2117,2024-06-24,Pune,organic
2118,2024-03-27,Delhi,google_ads
2119,2024-03-10,Bangalore,meta_ads
2120,2024-02-15,Chennai,organic
2121,2024-04-17,Mumbai,google_ads
2122,2024-05-02,Pune,referral
2123,2024-06-19,Pune,organic
2124,2024-01-21,Pune,organic
2125,2024-05-30,Mumbai,referral
2126,2024-04-16,Bangalore,referral
2127,2024-03-20,Delhi,google_ads
2128,2024-02-16,Bangalore,google_ads
2129,2024-04-26,Delhi,meta_ads
2130,2024-05-03,Pune,meta_ads
2131,2024-05-22,Bangalore,organic
2132,2024-01-25,Pune,referral
2133,2024-02-05,Chennai,referral
2134,2024-02-20,Pune,meta_ads
2135,2024-01-15,Pune,organic
2136,2024-03-08,Delhi,organic
2137,2024-01-21,Chennai,meta_ads
2138,2024-05-20,Pune,meta_ads
2139,2024-01-19,Pune,meta_ads
2140,2024-02-03,Chennai,google_ads
2141,2024-03-18,Chennai,organic
2142,2024-05-04,Bangalore,organic
2143,2024-04-26,Delhi,organic
2144,2024-02-21,Chennai,meta_ads
2145,2024-01-27,Chennai,meta_ads
2146,2024-06-05,Mumbai,meta_ads
2147,2024-06-04,Chennai,meta_ads
2148,2024-02-04,Delhi,referral
2149,2024-05-15,Pune,meta_ads
2150,2024-05-23,Pune,google_ads
2151,2024-04-15,Pune,referral
2152,2024-06-12,Pune,referral
2153,2024-06-06,Mumbai,meta_ads
2154,2024-05-25,Chennai,organic
2155,2024-01-02,Pune,meta_ads
2156,2024-06-25,Bangalore,organic
2157,2024-03-17,Pune,meta_ads
2158,2024-05-11,Chennai,meta_ads
2159,2024-03-30,Pune,organic
2160,2024-03-29,Mumbai,organic
2161,2024-04-03,Delhi,organic
2162,2024-01-07,Delhi,organic
2163,2024-04-04,Chennai,google_ads
2164,2024-04-17,Delhi,organic
2165,2024-03-14,Delhi,meta_ads
2166,2024-02-08,Bangalore,meta_ads
2167,2024-05-20,Chennai,google_ads
2168,2024-06-07,Chennai,organic
2169,2024-03-11,Delhi,meta_ads
2170,2024-02-25,Delhi,google_ads
2171,2024-06-18,Delhi,meta_ads
2172,2024-02-11,Mumbai,google_ads
2173,2024-02-05,Pune,google_ads
2174,2024-03-24,Mumbai,referral
2175,2024-04-27,Chennai,referral
2176,2024-01-07,Bangalore,organic
2177,2024-02-23,Pune,referral
2178,2024-05-08,Bangalore,google_ads
2179,2024-06-20,Chennai,meta_ads
2180,2024-04-29,Chennai,meta_ads
2181,2024-06-21,Bangalore,organic
2182,2024-04-15,Bangalore,referral
2183,2024-02-16,Bangalore,organic
2184,2024-05-02,Chennai,google_ads
2185,2024-05-20,Delhi,referral
2186,2024-04-28,Bangalore,organic
2187,2024-05-29,Pune,meta_ads
2188,2024-04-27,Chennai,meta_ads
2189,2024-01-21,Mumbai,organic
2190,2024-05-16,Mumbai,organic
2191,2024-01-26,Pune,organic
2192,2024-01-09,Delhi,google_ads
2193,2024-01-15,Bangalore,google_ads
2194,2024-01-10,Chennai,meta_ads
2195,2024-05-01,Bangalore,google_ads
2196,2024-04-30,Chennai,google_ads
2197,2024-05-04,Mumbai,referral
2198,2024-06-18,Bangalore,google_ads
2199,2024-03-12,Pune,referral
2200,2024-05-31,Delhi,google_ads
2201,2024-02-18,Pune,meta_ads
2202,2024-06-02,Delhi,organic
2203,2024-03-31,Bangalore,meta_ads
2204,2024-02-06,Bangalore,google_ads
2205,2024-03-08,Delhi,organic
2206,2024-02-19,Mumbai,organic
2207,2024-05-31,Chennai,organic
2208,2024-01-19,Pune,referral
2209,2024-04-09,Pune,meta_ads
2210,2024-02-29,Pune,referral
2211,2024-06-15,Bangalore,organic
