session_id,user_id,date,feature_used
340029,2727,2024-03-05,"browse"
839090,2727,2024-02-05,"diagnostics"
647914,2727,2024-01-24,"consult"
13636,2727,2024-04-28,"consult"
204520,2727,2024-05-08,"consult"
392314,2727,2024-05-16,"browse"
314596,2728,2024-05-23,"pharmacy"
516271,2728,2024-02-05,"pharmacy"
771124,2728,2024-03-19,"diagnostics"
193170,2728,2024-02-10,"consult"
781551,2728,2024-05-15,"browse"
233229,2728,2024-02-04,"browse"
356422,2728,2024-06-11,"browse"
947131,2728,2024-01-12,"consult"
498541,2728,2024-03-20,"diagnostics"
57339,2728,2024-03-08,"diagnostics"
175912,2729,2024-03-01,"browse"
953931,2729,2024-05-22,"diagnostics"
77122,2729,2024-01-02,"pharmacy"
417669,2729,2024-01-16,"diagnostics"
54622,2729,2024-04-23,"consult"
425885,2729,2024-04-28,"pharmacy"
398390,2729,2024-05-11,"pharmacy"
533859,2729,2024-01-28,"pharmacy"
470257,2729,2024-01-28,"diagnostics"
70068,2729,2024-01-26,"diagnostics"
504332,2729,2024-03-11,"pharmacy"
845836,2729,2024-04-29,"diagnostics"
587011,2729,2024-03-20,"consult"
818235,2730,2024-02-16,"consult"
939497,2730,2024-01-05,"browse"
847378,2730,2024-01-30,"diagnostics"
599592,2730,2024-06-24,"browse"
106270,2730,2024-06-19,"consult"
788416,2730,2024-05-16,"browse"
599766,2730,2024-05-19,"pharmacy"
596424,2730,2024-03-30,"pharmacy"
263352,2730,2024-01-16,"consult"
29794,2730,2024-06-26,"browse"
473714,2730,2024-01-13,"browse"
584475,2730,2024-04-18,"browse"
252763,2731,2024-05-08,"pharmacy"
405890,2731,2024-01-22,"consult"
581146,2731,2024-05-28,"pharmacy"
481676,2731,2024-02-13,"browse"
98669,2731,2024-01-24,"pharmacy"
704784,2731,2024-01-05,"pharmacy"
233018,2731,2024-06-03,"pharmacy"
521832,2731,2024-04-05,"pharmacy"
74339,2732,2024-02-24,"diagnostics"
976554,2732,2024-03-31,"pharmacy"
68463,2732,2024-03-28,"consult"
296876,2732,2024-04-17,"consult"
680959,2732,2024-02-03,"consult"
423468,2732,2024-05-08,"pharmacy"
450233,2732,2024-04-03,"browse"
856169,2733,2024-01-30,"browse"
833692,2733,2024-01-31,"diagnostics"
820456,2733,2024-03-23,"pharmacy"
968812,2733,2024-01-31,"pharmacy"
622632,2733,2024-03-04,"diagnostics"
439161,2733,2024-06-18,"browse"
985502,2733,2024-04-25,"diagnostics"
486179,2733,2024-04-17,"browse"
868127,2733,2024-04-13,"browse"
756717,2733,2024-06-15,"diagnostics"
636091,2733,2024-04-01,"consult"
605723,2733,2024-05-26,"pharmacy"
546514,2733,2024-06-05,"pharmacy"
95543,2734,2024-05-25,"consult"
243824,2734,2024-03-28,"pharmacy"
569469,2734,2024-03-22,"browse"
786813,2735,2024-01-13,"browse"
422604,2735,2024-04-08,"browse"
199250,2735,2024-01-24,"consult"
655712,2735,2024-03-13,"diagnostics"
184312,2735,2024-01-03,"diagnostics"
685085,2735,2024-05-25,"pharmacy"
851423,2735,2024-06-19,"consult"
666433,2735,2024-01-27,"browse"
279149,2735,2024-01-19,"browse"
462093,2736,2024-02-16,"pharmacy"
306843,2736,2024-04-20,"diagnostics"
447005,2736,2024-04-14,"consult"
804756,2736,2024-02-17,"diagnostics"
614045,2736,2024-02-11,"consult"
531240,2736,2024-06-22,"browse"
240733,2736,2024-03-28,"pharmacy"
1495,2736,2024-01-01,"browse"
685109,2736,2024-04-25,"diagnostics"
994959,2736,2024-01-05,"diagnostics"
580644,2737,2024-04-28,"consult"
672106,2737,2024-04-22,"pharmacy"
513176,2737,2024-03-07,"pharmacy"
372005,2737,2024-06-24,"browse"
679389,2737,2024-05-09,"browse"
424644,2737,2024-05-27,"pharmacy"
709898,2737,2024-04-28,"pharmacy"
400798,2737,2024-02-04,"browse"
800182,2737,2024-02-14,"consult"
122803,2737,2024-05-27,"consult"
773214,2737,2024-05-16,"pharmacy"
420806,2737,2024-06-09,"consult"
984786,2737,2024-01-03,"diagnostics"
978269,2738,2024-05-23,"consult"
783025,2738,2024-03-28,"consult"
540186,2738,2024-01-29,"diagnostics"
339319,2738,2024-04-14,"pharmacy"
613444,2738,2024-04-16,"browse"
553061,2738,2024-01-06,"browse"
748071,2738,2024-02-02,"consult"
459241,2738,2024-06-25,"diagnostics"
732310,2738,2024-01-22,"consult"
317255,2738,2024-03-18,"pharmacy"
287347,2738,2024-05-15,"diagnostics"
553324,2738,2024-06-14,"browse"
726707,2739,2024-02-03,"pharmacy"
674186,2739,2024-02-12,"diagnostics"
607370,2739,2024-06-16,"consult"
565663,2739,2024-06-25,"diagnostics"
375129,2739,2024-03-05,"browse"
985052,2739,2024-06-28,"diagnostics"
383413,2740,2024-06-01,"browse"
570284,2740,2024-06-05,"consult"
528159,2740,2024-05-02,"pharmacy"
972667,2740,2024-05-02,"pharmacy"
689771,2740,2024-03-07,"browse"
623545,2740,2024-01-20,"pharmacy"
615582,2741,2024-05-31,"pharmacy"
869260,2741,2024-02-11,"pharmacy"
745934,2741,2024-03-19,"pharmacy"
191653,2741,2024-04-19,"pharmacy"
266678,2741,2024-04-06,"pharmacy"
658898,2741,2024-01-11,"diagnostics"
949370,2741,2024-01-23,"pharmacy"
431301,2741,2024-02-10,"consult"
550748,2742,2024-01-04,"diagnostics"
881282,2742,2024-02-20,"diagnostics"
719978,2742,2024-06-25,"browse"
116805,2742,2024-03-09,"browse"
745594,2742,2024-05-15,"diagnostics"
78738,2742,2024-04-21,"pharmacy"
14518,2742,2024-03-12,"browse"
801799,2742,2024-03-12,"browse"
268038,2742,2024-02-15,"pharmacy"
388011,2743,2024-01-05,"pharmacy"
943530,2744,2024-05-22,"browse"
399006,2744,2024-03-23,"browse"
281566,2744,2024-06-23,"browse"
581695,2744,2024-01-23,"pharmacy"
962774,2744,2024-05-04,"browse"
706186,2744,2024-03-26,"diagnostics"
254456,2744,2024-02-25,"consult"
869085,2744,2024-03-09,"consult"
410067,2744,2024-05-17,"browse"
920361,2745,2024-06-06,"pharmacy"
743189,2745,2024-06-14,"browse"
232902,2745,2024-04-23,"pharmacy"
621389,2745,2024-05-18,"diagnostics"
599391,2745,2024-03-22,"browse"
301601,2745,2024-03-03,"pharmacy"
970630,2746,2024-02-12,"diagnostics"
364305,2746,2024-05-27,"diagnostics"
816853,2746,2024-02-21,"consult"
247588,2746,2024-04-07,"pharmacy"
565094,2746,2024-02-11,"browse"
160497,2746,2024-05-07,"browse"
964342,2746,2024-03-20,"pharmacy"
690152,2746,2024-02-01,"pharmacy"
516774,2746,2024-01-26,"pharmacy"
485117,2746,2024-06-17,"diagnostics"
686472,2746,2024-02-01,"browse"
71220,2746,2024-05-14,"browse"
396182,2746,2024-03-21,"browse"
855188,2746,2024-03-16,"pharmacy"
314948,2747,2024-01-18,"consult"
70180,2747,2024-05-14,"consult"
887938,2747,2024-01-01,"browse"
578437,2747,2024-05-03,"diagnostics"
121178,2747,2024-01-31,"browse"
622541,2747,2024-04-28,"diagnostics"
602118,2747,2024-05-14,"consult"
133048,2748,2024-05-14,"consult"
998330,2748,2024-01-20,"diagnostics"
550321,2748,2024-05-21,"pharmacy"
497806,2748,2024-05-17,"diagnostics"
842714,2748,2024-05-04,"diagnostics"
109888,2748,2024-06-04,"pharmacy"
887215,2748,2024-01-03,"browse"
36848,2748,2024-05-10,"diagnostics"
902467,2748,2024-06-15,"pharmacy"
681354,2749,2024-04-09,"browse"
412130,2750,2024-04-27,"diagnostics"
509551,2750,2024-04-07,"consult"
877400,2750,2024-04-01,"pharmacy"
302594,2750,2024-01-28,"pharmacy"
229717,2750,2024-05-29,"consult"
279837,2750,2024-02-17,"consult"
643292,2750,2024-05-26,"diagnostics"
785384,2750,2024-06-28,"pharmacy"
311293,2750,2024-02-10,"consult"
579936,2751,2024-03-21,"pharmacy"
686784,2751,2024-06-26,"consult"
619642,2751,2024-02-02,"browse"
507349,2751,2024-03-22,"consult"
535007,2751,2024-03-24,"diagnostics"
157110,2751,2024-06-22,"pharmacy"
761670,2751,2024-04-14,"consult"
660243,2751,2024-06-17,"diagnostics"
990794,2751,2024-02-07,"diagnostics"
508296,2751,2024-06-14,"consult"
21360,2751,2024-06-01,"pharmacy"
402097,2752,2024-04-01,"browse"
48297,2752,2024-02-23,"consult"
503458,2752,2024-05-02,"diagnostics"
105825,2752,2024-05-02,"pharmacy"
203491,2752,2024-05-24,"consult"
106329,2753,2024-04-01,"consult"
388373,2753,2024-06-17,"diagnostics"
752987,2753,2024-03-03,"browse"
269121,2753,2024-02-15,"browse"
143847,2753,2024-05-15,"diagnostics"
702926,2754,2024-04-03,"diagnostics"
483745,2754,2024-03-08,"consult"
497109,2754,2024-06-01,"consult"
68182,2754,2024-03-02,"diagnostics"
163327,2754,2024-04-23,"pharmacy"
976587,2754,2024-05-14,"diagnostics"
946134,2754,2024-05-02,"diagnostics"
153812,2754,2024-01-19,"pharmacy"
412846,2754,2024-01-19,"browse"
585898,2755,2024-05-20,"browse"
478744,2755,2024-04-06,"browse"
166177,2756,2024-04-19,"consult"
796778,2756,2024-01-11,"diagnostics"
522928,2756,2024-06-25,"pharmacy"
378753,2756,2024-01-30,"consult"
112165,2756,2024-01-15,"diagnostics"
621371,2757,2024-05-11,"diagnostics"
745692,2757,2024-01-14,"pharmacy"
731984,2757,2024-01-08,"consult"
368342,2757,2024-04-02,"diagnostics"
999050,2757,2024-03-20,"pharmacy"
260843,2757,2024-03-27,"browse"
908581,2757,2024-05-31,"diagnostics"
621539,2757,2024-05-04,"pharmacy"
665920,2758,2024-03-30,"consult"
238435,2758,2024-05-24,"consult"
795930,2758,2024-03-29,"pharmacy"
558312,2758,2024-01-25,"pharmacy"
214367,2758,2024-06-25,"pharmacy"
866260,2758,2024-05-03,"consult"
432524,2758,2024-01-21,"consult"
908236,2758,2024-06-07,"consult"
364290,2759,2024-06-05,"pharmacy"
37551,2759,2024-03-22,"pharmacy"
656408,2759,2024-06-10,"pharmacy"
470512,2759,2024-01-28,"browse"
818038,2759,2024-04-25,"consult"
900421,2759,2024-01-21,"consult"
237149,2759,2024-05-27,"pharmacy"
664287,2760,2024-04-30,"browse"
291261,2760,2024-01-31,"browse"
488088,2760,2024-03-09,"browse"
391952,2760,2024-05-27,"consult"
604526,2760,2024-02-19,"diagnostics"
919415,2760,2024-06-09,"pharmacy"
706682,2760,2024-01-29,"pharmacy"
816879,2760,2024-01-03,"browse"
729349,2760,2024-06-16,"diagnostics"
736196,2761,2024-01-05,"diagnostics"
887555,2761,2024-01-05,"consult"
858590,2761,2024-02-26,"diagnostics"
655017,2761,2024-03-23,"browse"
12487,2761,2024-06-04,"diagnostics"
318373,2761,2024-01-23,"diagnostics"
721189,2761,2024-04-18,"consult"
225364,2761,2024-02-06,"pharmacy"
869513,2761,2024-06-03,"consult"
28531,2761,2024-04-15,"consult"
354395,2761,2024-01-16,"pharmacy"
797242,2761,2024-06-04,"diagnostics"
260288,2762,2024-04-26,"diagnostics"
359069,2762,2024-01-19,"consult"
486279,2762,2024-01-19,"browse"
53871,2762,2024-02-29,"pharmacy"
556726,2762,2024-06-03,"diagnostics"
572654,2762,2024-02-11,"pharmacy"
582642,2762,2024-03-28,"browse"
482206,2762,2024-01-22,"diagnostics"
238888,2762,2024-01-24,"browse"
618528,2763,2024-01-28,"consult"
293465,2763,2024-03-22,"browse"
617849,2763,2024-03-19,"pharmacy"
888816,2764,2024-01-18,"consult"
804562,2764,2024-01-02,"pharmacy"
385880,2764,2024-06-02,"diagnostics"
205840,2764,2024-01-16,"diagnostics"
530608,2764,2024-05-10,"pharmacy"
521278,2764,2024-01-29,"pharmacy"
395879,2765,2024-01-14,"browse"
643571,2765,2024-01-24,"browse"
134630,2765,2024-05-25,"consult"
707940,2765,2024-05-13,"consult"
845085,2765,2024-02-03,"diagnostics"
5817,2765,2024-06-04,"browse"
413002,2765,2024-01-16,"pharmacy"
243136,2765,2024-06-07,"consult"
38938,2765,2024-04-21,"browse"
171824,2765,2024-05-16,"pharmacy"
823942,2765,2024-01-13,"consult"
146730,2766,2024-04-19,"consult"
198110,2766,2024-04-21,"consult"
755473,2766,2024-01-11,"pharmacy"
377499,2766,2024-02-22,"pharmacy"
97944,2766,2024-01-06,"pharmacy"
889226,2766,2024-02-02,"consult"
343777,2766,2024-04-05,"diagnostics"
647341,2766,2024-03-28,"consult"
311350,2766,2024-02-20,"consult"
165654,2766,2024-06-26,"pharmacy"
602331,2767,2024-06-20,"consult"
518598,2767,2024-06-24,"consult"
154568,2767,2024-01-14,"pharmacy"
966760,2767,2024-05-01,"pharmacy"
315680,2767,2024-04-29,"pharmacy"
689336,2767,2024-01-31,"diagnostics"
527283,2767,2024-04-24,"pharmacy"
50862,2767,2024-06-25,"browse"
943671,2767,2024-04-01,"browse"
568981,2767,2024-03-02,"pharmacy"
744610,2767,2024-04-28,"diagnostics"
503915,2767,2024-03-28,"diagnostics"
77425,2767,2024-01-05,"pharmacy"
411227,2768,2024-04-26,"diagnostics"
826725,2769,2024-06-13,"consult"
234852,2769,2024-02-20,"pharmacy"
128138,2769,2024-06-06,"pharmacy"
937072,2770,2024-06-19,"pharmacy"
629081,2770,2024-04-29,"diagnostics"
759786,2770,2024-04-07,"browse"
873561,2770,2024-01-22,"browse"
696715,2770,2024-03-15,"browse"
695956,2770,2024-03-20,"browse"
11782,2770,2024-02-22,"browse"
738071,2770,2024-02-22,"consult"
905549,2770,2024-04-04,"browse"
182272,2770,2024-04-13,"diagnostics"
142672,2770,2024-02-10,"diagnostics"
243980,2770,2024-06-23,"diagnostics"
208844,2770,2024-05-02,"browse"
624031,2771,2024-03-16,"diagnostics"
330956,2771,2024-03-20,"pharmacy"
694575,2771,2024-05-25,"consult"
729070,2771,2024-06-15,"browse"
419789,2771,2024-01-07,"pharmacy"
594891,2771,2024-02-22,"consult"
187377,2771,2024-01-29,"browse"
717764,2771,2024-04-12,"diagnostics"
757247,2771,2024-05-02,"pharmacy"
990561,2771,2024-06-25,"diagnostics"
226188,2771,2024-02-14,"pharmacy"
993558,2772,2024-02-01,"browse"
526702,2772,2024-03-15,"consult"
874292,2772,2024-01-20,"consult"
374584,2772,2024-03-06,"diagnostics"
536458,2772,2024-02-15,"pharmacy"
979206,2772,2024-05-31,"diagnostics"
680879,2772,2024-02-12,"pharmacy"
90958,2772,2024-02-05,"pharmacy"
785536,2772,2024-01-07,"browse"
425020,2772,2024-01-26,"diagnostics"
857208,2773,2024-06-06,"consult"
165438,2773,2024-01-15,"diagnostics"
253238,2773,2024-02-26,"consult"
790291,2773,2024-05-29,"consult"
21681,2773,2024-04-26,"browse"
191484,2773,2024-06-13,"pharmacy"
716406,2773,2024-06-03,"diagnostics"
686674,2773,2024-01-16,"pharmacy"
645429,2773,2024-04-04,"pharmacy"
650830,2773,2024-06-27,"browse"
831614,2773,2024-03-30,"pharmacy"
780190,2774,2024-03-29,"browse"
166667,2774,2024-03-01,"diagnostics"
294518,2774,2024-01-09,"consult"
816693,2774,2024-04-21,"diagnostics"
641320,2774,2024-06-27,"pharmacy"
318580,2774,2024-05-14,"diagnostics"
200111,2774,2024-04-20,"diagnostics"
843454,2774,2024-04-16,"pharmacy"
835234,2774,2024-06-08,"pharmacy"
88069,2774,2024-01-18,"diagnostics"
638259,2774,2024-05-23,"browse"
652482,2774,2024-03-21,"browse"
782468,2774,2024-05-24,"diagnostics"
640271,2774,2024-01-21,"consult"
904996,2775,2024-06-17,"consult"
505161,2775,2024-02-01,"consult"
996788,2775,2024-03-04,"consult"
450918,2775,2024-04-11,"pharmacy"
15606,2775,2024-04-01,"diagnostics"
871047,2775,2024-01-01,"pharmacy"
125242,2775,2024-02-04,"pharmacy"
355599,2776,2024-05-21,"consult"
280889,2777,2024-02-26,"diagnostics"
606705,2777,2024-03-11,"consult"
884103,2777,2024-05-21,"consult"
952683,2777,2024-06-09,"browse"
99270,2777,2024-02-07,"diagnostics"
856810,2778,2024-03-29,"browse"
17276,2778,2024-05-09,"diagnostics"
483981,2779,2024-05-19,"consult"
160333,2779,2024-06-27,"pharmacy"
476407,2779,2024-02-13,"diagnostics"
599847,2779,2024-04-18,"browse"
365637,2779,2024-01-31,"consult"
665544,2779,2024-06-19,"consult"
637536,2779,2024-03-11,"pharmacy"
821511,2779,2024-02-03,"consult"
598544,2779,2024-04-03,"pharmacy"
337460,2779,2024-05-22,"browse"
165432,2780,2024-05-27,"consult"
241176,2780,2024-03-18,"diagnostics"
578990,2780,2024-04-08,"browse"
313989,2780,2024-02-10,"diagnostics"
838878,2780,2024-03-18,"consult"
797647,2780,2024-02-18,"browse"
473443,2780,2024-01-05,"browse"
643850,2780,2024-03-26,"diagnostics"
690215,2780,2024-04-23,"pharmacy"
74406,2780,2024-03-10,"pharmacy"
127507,2780,2024-05-11,"consult"
953100,2780,2024-02-18,"browse"
592136,2780,2024-02-28,"browse"
570335,2781,2024-01-11,"consult"
548770,2781,2024-04-22,"browse"
116712,2781,2024-03-22,"consult"
26197,2782,2024-02-11,"diagnostics"
219021,2782,2024-01-25,"browse"
553489,2782,2024-05-31,"pharmacy"
407230,2782,2024-04-15,"consult"
740366,2782,2024-02-03,"browse"
930817,2782,2024-06-12,"diagnostics"
638061,2783,2024-06-08,"diagnostics"
710445,2783,2024-05-20,"consult"
580201,2783,2024-01-14,"consult"
468345,2783,2024-05-23,"browse"
313550,2783,2024-04-16,"diagnostics"
273118,2783,2024-01-12,"consult"
726402,2783,2024-03-15,"consult"
275498,2783,2024-05-12,"diagnostics"
872318,2784,2024-06-28,"browse"
303311,2784,2024-04-13,"browse"
614223,2784,2024-03-08,"pharmacy"
728031,2784,2024-03-31,"diagnostics"
946578,2784,2024-01-26,"diagnostics"
155387,2784,2024-01-10,"pharmacy"
850533,2784,2024-06-02,"browse"
15183,2784,2024-02-01,"consult"
884831,2784,2024-02-14,"diagnostics"
714235,2784,2024-01-12,"browse"
33382,2784,2024-03-14,"pharmacy"
924881,2785,2024-04-21,"diagnostics"
931810,2785,2024-05-10,"consult"
305249,2785,2024-02-02,"browse"
175049,2785,2024-01-03,"diagnostics"
288386,2785,2024-04-15,"diagnostics"
454683,2786,2024-05-16,"pharmacy"
92828,2786,2024-01-10,"diagnostics"
815038,2786,2024-04-18,"pharmacy"
715359,2786,2024-05-25,"consult"
694613,2786,2024-05-24,"consult"
468440,2786,2024-06-02,"consult"
858667,2787,2024-05-31,"consult"
126072,2787,2024-01-07,"browse"
975350,2787,2024-04-17,"consult"
498887,2787,2024-05-26,"consult"
458210,2787,2024-03-04,"diagnostics"
670507,2787,2024-06-01,"consult"
81958,2787,2024-06-01,"diagnostics"
221222,2787,2024-01-16,"consult"
731497,2787,2024-06-05,"diagnostics"
136441,2788,2024-01-10,"pharmacy"
904666,2788,2024-05-20,"pharmacy"
609449,2789,2024-01-14,"consult"
780594,2789,2024-04-17,"consult"
318435,2790,2024-06-10,"consult"
669550,2790,2024-05-03,"browse"
324374,2790,2024-01-23,"browse"
701199,2790,2024-02-13,"browse"
369862,2790,2024-04-18,"consult"
989074,2790,2024-06-21,"consult"
928896,2791,2024-01-12,"consult"
845910,2791,2024-03-29,"diagnostics"
617865,2792,2024-06-09,"consult"
934358,2792,2024-05-09,"browse"
970646,2792,2024-04-19,"consult"
381221,2792,2024-02-25,"browse"
587179,2792,2024-01-24,"consult"
484379,2792,2024-03-02,"diagnostics"
839357,2792,2024-01-10,"browse"
900065,2792,2024-01-29,"diagnostics"
711569,2793,2024-01-07,"diagnostics"
239496,2793,2024-01-20,"browse"
468852,2793,2024-04-01,"pharmacy"
744636,2793,2024-03-07,"consult"
490697,2793,2024-05-24,"diagnostics"
619156,2793,2024-06-08,"browse"
917157,2793,2024-01-28,"pharmacy"
280389,2794,2024-02-27,"pharmacy"
349392,2794,2024-01-10,"pharmacy"
203744,2794,2024-06-01,"pharmacy"
174336,2794,2024-03-20,"pharmacy"
443624,2794,2024-03-13,"consult"
981574,2794,2024-01-01,"diagnostics"
333308,2794,2024-02-25,"diagnostics"
890883,2794,2024-01-28,"browse"
469533,2794,2024-02-05,"consult"
520297,2794,2024-05-01,"diagnostics"
64195,2794,2024-01-04,"diagnostics"
799984,2794,2024-02-22,"browse"
876853,2795,2024-03-24,"consult"
404368,2795,2024-03-04,"pharmacy"
907276,2795,2024-06-27,"browse"
8078,2795,2024-05-11,"pharmacy"
548970,2795,2024-01-09,"browse"
90231,2795,2024-03-07,"diagnostics"
899153,2795,2024-04-10,"browse"
5788,2795,2024-06-23,"browse"
183940,2796,2024-04-20,"pharmacy"
46015,2796,2024-02-28,"diagnostics"
868913,2797,2024-02-29,"diagnostics"
752090,2797,2024-04-17,"diagnostics"
222822,2797,2024-05-31,"consult"
610561,2797,2024-06-21,"browse"
368209,2797,2024-01-10,"consult"
318102,2798,2024-06-21,"consult"
329280,2798,2024-03-01,"pharmacy"
61573,2798,2024-01-18,"diagnostics"
520559,2798,2024-06-16,"pharmacy"
323500,2798,2024-01-17,"pharmacy"
394761,2799,2024-01-31,"diagnostics"
899377,2799,2024-05-02,"browse"
227478,2799,2024-02-14,"diagnostics"
266446,2799,2024-06-14,"diagnostics"
126343,2799,2024-03-18,"browse"
659212,2799,2024-06-10,"consult"
702308,2799,2024-01-10,"pharmacy"
480331,2799,2024-04-28,"consult"
226595,2799,2024-01-04,"pharmacy"
145044,2799,2024-05-04,"consult"
887389,2799,2024-02-07,"browse"
976166,2799,2024-03-29,"pharmacy"
320317,2799,2024-01-19,"pharmacy"
858717,2800,2024-02-26,"diagnostics"
215139,2800,2024-01-03,"diagnostics"
461827,2800,2024-06-04,"pharmacy"
856773,2800,2024-03-10,"consult"
83620,2800,2024-01-07,"consult"
197632,2800,2024-03-28,"pharmacy"
94217,2801,2024-04-28,"browse"
901765,2801,2024-04-19,"consult"
277935,2801,2024-02-14,"browse"
784486,2801,2024-04-20,"pharmacy"
293780,2802,2024-04-19,"browse"
145631,2802,2024-04-28,"diagnostics"
358613,2802,2024-02-05,"diagnostics"
581398,2802,2024-06-03,"pharmacy"
750587,2802,2024-05-27,"diagnostics"
177539,2803,2024-01-29,"diagnostics"
528359,2803,2024-02-18,"diagnostics"
228170,2803,2024-02-23,"pharmacy"
846240,2803,2024-04-05,"pharmacy"
181607,2803,2024-02-06,"consult"
93062,2803,2024-01-24,"diagnostics"
184202,2803,2024-04-17,"pharmacy"
279211,2803,2024-03-30,"browse"
50684,2803,2024-01-06,"diagnostics"
698142,2803,2024-06-19,"diagnostics"
929984,2804,2024-06-28,"browse"
763973,2804,2024-01-30,"diagnostics"
970444,2804,2024-05-05,"pharmacy"
791094,2804,2024-02-08,"pharmacy"
816977,2804,2024-01-06,"browse"
774663,2804,2024-02-24,"consult"
429583,2804,2024-04-29,"pharmacy"
145983,2804,2024-01-11,"browse"
227538,2804,2024-01-04,"diagnostics"
558862,2804,2024-04-13,"browse"
27050,2804,2024-03-21,"consult"
979480,2804,2024-03-05,"browse"
37558,2805,2024-06-21,"consult"
755733,2805,2024-02-11,"browse"
77322,2806,2024-02-11,"pharmacy"
53325,2806,2024-04-13,"diagnostics"
325909,2806,2024-05-16,"diagnostics"
996090,2806,2024-02-26,"diagnostics"
663326,2806,2024-01-18,"browse"
876199,2806,2024-05-01,"consult"
970412,2806,2024-06-25,"consult"
318049,2806,2024-05-14,"pharmacy"
513912,2806,2024-03-26,"browse"
200699,2806,2024-06-21,"pharmacy"
927443,2806,2024-01-09,"pharmacy"
6415,2807,2024-02-20,"browse"
579208,2807,2024-03-23,"pharmacy"
426539,2807,2024-04-26,"pharmacy"
645124,2807,2024-06-22,"diagnostics"
719346,2807,2024-04-23,"pharmacy"
179500,2807,2024-06-17,"browse"
975961,2807,2024-01-28,"pharmacy"
19999,2807,2024-02-22,"diagnostics"
597755,2807,2024-01-30,"browse"
144030,2808,2024-05-19,"consult"
381921,2808,2024-03-07,"consult"
715121,2808,2024-06-04,"pharmacy"
907477,2808,2024-06-02,"diagnostics"
305556,2808,2024-04-10,"pharmacy"
966936,2809,2024-06-28,"pharmacy"
501888,2809,2024-02-22,"browse"
782820,2809,2024-04-16,"pharmacy"
838654,2809,2024-01-24,"diagnostics"
328810,2809,2024-06-03,"browse"
916711,2809,2024-05-03,"diagnostics"
437580,2809,2024-03-24,"pharmacy"
442275,2809,2024-03-16,"consult"
466256,2810,2024-05-17,"browse"
241884,2810,2024-05-21,"pharmacy"
371484,2810,2024-06-04,"pharmacy"
389748,2810,2024-05-24,"consult"
384615,2810,2024-06-22,"consult"
235622,2811,2024-01-09,"browse"
771076,2811,2024-03-19,"consult"
955992,2811,2024-06-26,"browse"
782362,2811,2024-04-19,"diagnostics"
203936,2811,2024-04-24,"pharmacy"
282720,2811,2024-06-14,"browse"
687082,2811,2024-06-12,"diagnostics"
435614,2811,2024-06-25,"consult"
459753,2811,2024-05-15,"pharmacy"
121229,2811,2024-02-14,"diagnostics"
386413,2811,2024-02-15,"diagnostics"
805212,2811,2024-01-16,"pharmacy"
673091,2811,2024-06-28,"pharmacy"
542209,2812,2024-03-15,"diagnostics"
814154,2812,2024-06-26,"consult"
69100,2812,2024-04-06,"consult"
174580,2812,2024-06-13,"diagnostics"
941039,2813,2024-04-26,"pharmacy"
925631,2814,2024-01-17,"diagnostics"
39310,2814,2024-02-20,"diagnostics"
281352,2814,2024-03-04,"diagnostics"
518484,2814,2024-04-02,"pharmacy"
470764,2814,2024-04-26,"pharmacy"
408645,2814,2024-03-29,"diagnostics"
769296,2814,2024-02-13,"diagnostics"
4010,2814,2024-04-13,"consult"
311755,2814,2024-04-16,"pharmacy"
805604,2814,2024-02-13,"pharmacy"
628136,2815,2024-06-01,"consult"
385083,2815,2024-01-02,"consult"
11377,2815,2024-01-03,"consult"
346028,2815,2024-06-10,"pharmacy"
864931,2815,2024-01-15,"consult"
266377,2815,2024-01-09,"pharmacy"
587309,2816,2024-04-15,"consult"
701713,2816,2024-04-22,"pharmacy"
428440,2816,2024-06-11,"browse"
35180,2817,2024-03-29,"diagnostics"
496911,2817,2024-03-28,"consult"
894731,2817,2024-04-08,"diagnostics"
154223,2818,2024-06-13,"browse"
842680,2818,2024-01-22,"consult"
192353,2818,2024-03-23,"pharmacy"
81931,2818,2024-01-05,"pharmacy"
539763,2818,2024-03-31,"browse"
526012,2818,2024-05-15,"pharmacy"
744885,2818,2024-03-20,"pharmacy"
980929,2818,2024-06-21,"consult"
866820,2818,2024-06-07,"diagnostics"
72191,2819,2024-05-19,"browse"
116298,2819,2024-04-13,"consult"
743048,2819,2024-01-26,"diagnostics"
928026,2819,2024-06-26,"consult"
94545,2819,2024-05-09,"pharmacy"
649086,2820,2024-04-12,"pharmacy"
677468,2820,2024-02-15,"pharmacy"
458494,2820,2024-03-10,"diagnostics"
607376,2820,2024-03-28,"browse"
665151,2820,2024-06-05,"browse"
54109,2821,2024-05-07,"browse"
689058,2821,2024-05-04,"diagnostics"
877668,2821,2024-02-20,"pharmacy"
586388,2821,2024-06-16,"consult"
814660,2821,2024-02-04,"browse"
802466,2821,2024-03-23,"browse"
50328,2821,2024-03-20,"diagnostics"
598240,2821,2024-06-28,"diagnostics"
605680,2821,2024-05-30,"consult"
832143,2821,2024-02-27,"pharmacy"
873805,2821,2024-03-04,"browse"
628775,2821,2024-04-14,"consult"
204597,2821,2024-04-23,"consult"
404436,2821,2024-05-24,"browse"
304157,2822,2024-04-17,"consult"
668577,2822,2024-06-20,"pharmacy"
490204,2822,2024-05-05,"diagnostics"
638404,2822,2024-04-13,"consult"
763864,2822,2024-05-06,"pharmacy"
524320,2822,2024-03-18,"pharmacy"
704035,2822,2024-01-18,"diagnostics"
774962,2822,2024-06-20,"pharmacy"
83238,2823,2024-02-18,"pharmacy"
